i,f,tau_if
24,17,1566.795725712353
24,18,694.3078713065487
24,19,263.0640387737235
24,20,139.88341622823907
24,21,15.91525028965318
24,22,26.988990864957557
24,23,240.748367873258
24,25,176656.31365703084
25,0,540469187.6231452
25,2,62031716.7048591
25,4,441593.00673791696
25,5,19531349.338892054
25,6,169984514795.9067
25,7,47122229175.28842
25,8,3384120727.966554
25,9,5539917.447524492
25,10,4750216647.630754
25,11,50743803402.41908
25,12,56591457.396898575
25,13,1422864.9676417331
25,14,21202076.975062277
25,15,11284.436881523065
25,16,27709.57281636216
25,17,4933.1701010878405
25,18,1122.0730719604765
25,19,579.0930628322466
25,20,311.72244479736827
25,21,35.14269169361088
25,22,31.53258212612469
25,23,113.9248328430551
25,24,28.773971410283416
25,26,341301.5644226169
26,0,117532129.1518831
26,2,76693509.24181043
26,4,132272002.77846019
26,5,8885653.959723061
26,7,767841.8157968139
26,8,4409851353.243564
26,9,18615782601.087307
26,10,3462378062.5208282
26,11,44453093.70341663
26,12,225864115.56433934
26,13,55712386.43232675
26,14,1250067.9243139208
26,15,124293.8176028901
26,16,101075.16149622446
26,17,12861.91600131723
26,18,6013.028068571695
26,19,1371.3935816810956
26,20,65.20239548522257
26,21,57.59799392743824
26,22,0.12924059947672373
26,23,139.65620702909695
26,24,0.03247330269432367
26,25,61.7720966278597
26,27,104305.56473158782
27,0,70492587.53448333
27,5,23219941.72516269
27,7,54072331.9570439
27,8,4497358.758681957
27,9,512533273.82778555
27,10,117172537831.42708
27,11,885124679.2723738
27,12,33032483.053328436
27,13,30681521.465355504
27,14,244418864.37645245
27,15,254639.52666593425
27,16,107705.69159283982
27,17,37538.327968144666
27,18,19524.137960929755
27,19,4483.544277823237
27,20,918.334180676678
27,21,120.10541161340026
27,22,53.88456327352491
27,23,272.6293453634041
27,24,32.46142965324071
27,25,59.756640779598946
27,26,41.4088380455569
27,28,211624.3178342717
28,0,169319.77206556586
28,7,42178037351.99498
28,8,971688412.3194251
28,9,287724181.2449564
28,10,27889146.513587624
28,11,1548337239.944167
28,12,7732184278.239585
28,13,985844961.2941172
28,14,12134628.798499875
28,15,741287285.4076617
28,16,877792.2569531188
28,17,19906.660314172488
28,18,131237.70052781532
28,19,16194.705277270314
28,20,2080.088434712408
28,21,155.90975545332313
28,22,111.42133243172998
28,23,589.3345257475996
28,24,30.91415841159574
28,25,18.546119410961346
28,26,68.19694144443942
28,27,372.138030064756
28,29,146274.43103131288
29,0,5369598.229502164
29,8,10489429.540163703
29,9,16051774.124587616
29,10,49554096257.516235
29,11,1367766403.7841415
29,12,70164354.75778101
29,13,46659604934.346695
29,14,214107111.2320526
29,15,104542697.57565047
29,16,229726874.784908
29,17,93168.57786952116
