i,f,tau_if
25,12,5.444280057947992
25,13,0.048826782354481874
25,14,339.4401278332711
25,15,4.135074186390778
25,16,1609.0003031438614
25,17,979.5003330159068
25,18,2.5814041611678165
25,19,0.011005965635504114
25,20,104.82954155005876
25,21,10.182576637302244
25,22,38574192.101875626
25,23,511.01681343394876
25,24,49994.01443366417
25,26,2678652291.881476
25,27,5524293.079401733
25,28,44879274.75092003
25,29,113045899.58768903
26,0,0.013643984529029698
26,1,0.003696303151131229
26,2,1.939409892764715
26,3,0.010425531243492459
26,4,100.24014143266312
26,5,0.00423846087523776
26,6,5.554055087586802
26,7,2.402750868874865
26,8,0.04602000932508353
26,9,5.828604455603024
26,10,13.31736817812848
26,11,12.186775301104808
26,12,0.3286432598505343
26,13,0.495267881173679
26,14,0.15503853147821664
26,15,0.0011347147708115205
26,16,0.3762690222066639
26,17,20.974254263824314
26,18,2.155213659378616
26,19,476.55371226180756
26,20,0.5881383892524834
26,21,1.497743467724888
26,22,29.89150465089917
26,23,2116091.8400969137
26,24,2302.7289899253765
26,25,15526041.028872285
26,27,626922.7447591778
26,28,60752.25944542741
26,29,325111892.6849772
26,31,24284.72668355019
26,32,400132774.7859447
26,33,155113116.81982276
26,34,2841.1270347307336
26,35,97755959.68536052
26,36,199858670.90967795
27,0,133.94095488429483
27,1,339.26007731119654
27,2,139.87905459854363
27,3,32.5711956122976
27,4,633.3816933860408
27,5,11.445748735343725
27,6,2722.91414332448
27,7,1121.6922927567482
27,8,30.12295586136593
27,9,2874.537509531673
27,10,1471.1784072292526
27,11,516.8133083921995
27,12,22.17817648182776
27,13,337.91576938089463
27,14,56702206391.49026
27,15,12811.479895342103
27,16,3704.9213298985906
27,17,4439202.376559814
27,18,1.6233478414172482
27,19,2936.2326518633986
27,20,8751816.569324782
27,21,1387314.8891836968
27,22,824386759.433651
27,23,24526790.64993091
27,24,19.548018827924373
27,25,191025.92394522327
27,26,47925335.641396895
27,28,24955671887.654713
27,29,9310549.77673454
27,31,52753148.01332113
27,33,26548437.6244458
28,0,0.11307828885485145
28,1,0.023120194916679528
28,2,121.41129643401182
28,3,0.010477426178532484
28,4,14.949568196404613
28,5,14.723994150565092
28,6,13.219305297252824
28,7,22.785835333881174
28,8,0.0390179173479122
28,9,1210.5111102261228
28,10,2.062565632893206
28,11,0.9359928824316788
28,12,7.08702303244383
28,13,0.2693145324508413
28,14,589.7484962851508
28,15,65.35828162860132
28,16,0.03431765643522115
28,17,64.31961451056371
28,18,0.6656319377771998
28,19,190.24955485752608
28,20,794.8412850405895
28,21,65.96167167428513
28,22,0.012733963417723378
28,23,33.54327794387671
28,24,44.984010063824044
28,25,1819.987850686755
28,26,10443.598435266917
28,27,40.46655685604847
28,29,245370.36218433257
28,31,83449.98936035857
28,32,340251780.5030274
28,33,547731897.8426563
28,35,179676.71954349117
28,36,22686.00970236189
29,0,2285.9438421255063
29,1,835.0838941518053
29,2,142.73704002839537
29,3,3489.0008964834274
29,4,1418461.4458838138
29,5,703.4805838345279
29,6,50423.90774593165
29,7,764388.7438412921
29,8,3887.7605660798313
29,9,118285.46267013793
29,10,54748.31373611122
29,11,7608.4796832427
29,12,5615.862050990217
29,13,4773.847586717869
29,14,85592.08670944115
29,15,289.376650778461
29,16,1934.0768435809107
29,17,5764367.585505677
29,18,3.3955642341106222
29,19,769564.6453051334
29,20,3571758.432502398
29,21,2158.329743652465
29,22,76378.12924072855
29,23,153653838.1083407
29,24,7.130345527774196
29,25,153296.17651565382
29,26,55517522471.43309
29,27,2713231.2272719718
29,28,1218557.354663889
29,30,1116738783.7119186
29,31,8295634.7500110585
29,32,16483271947.163177
29,33,221886706.366365
29,35,1328764466.326694
30,0,0.0010505562001746997
30,1,0.00017746889323672408
30,2,0.9185579517579137
30,3,0.00010821539948233859
30,4,0.15473064915902562
30,5,0.054085948970233645
30,6,6.020121691072864
30,7,0.46472850007332417
30,8,0.0005549956794131946
30,9,0.02766781535350634
30,10,1.1030016246995271
30,11,1.8965273708527393
30,12,0.24523192319559156
30,13,0.0004641464894552569
30,14,1.9577966569933871
30,15,0.07640425509810447
30,16,0.05862503639834538
30,17,0.06628935649927625
30,18,3.6119856791498846
30,19,0.04174464619462728
30,20,0.36281695704974687
30,21,0.02370010023551748
30,22,0.006244960175219861
30,23,0.01600024348556957
30,24,4.035080659278839
30,25,23.42888463733776
30,26,0.8131786669179831
30,27,0.914525053606022
30,28,4.638927044520851
30,29,22902.586591368876
30,31,11653797.719512016
30,32,1890.2104952148736
30,33,418367.0828508269
30,34,1.2967051247753234
30,35,1359645.2174712454
30,36,2378.181812535466
30,37,158.94415688819586
30,38,170476165.4771064
30,40,23374.862672681797
30,41,15794836955.640974
31,0,6.529602273697786
31,1,0.5592183149551064
31,2,2616.0163001080377
31,3,0.13145028766121372
31,4,125.40448286624773
31,5,761.1830227002695
31,6,2124.712024932097
31,7,42.80238513860606
31,8,0.11894325141507353
31,9,74.43004306378846
31,10,742.7813378282077
31,11,1358.3841758442716
31,12,4.910646065554555
31,13,0.11186883942563983
31,14,2435.275014784739
31,15,6.559636083802416
31,16,82.36171454795073
31,17,35.79751845233783
31,18,1.777941709020664
31,19,0.027537176841879455
31,20,30.69191470677772
31,21,1.3057114736967905
31,22,159.37033321540144
31,23,147.3444391602132
31,24,2.181843063932482
31,25,0.016477054572996554
31,26,169.2663085748321
31,27,6.075947300122305
31,28,170465931.0366361
31,29,2192343.036141209
31,30,4194.771065988881
31,32,11825420852.133753
31,33,5567728.763076021
31,34,3759355.841177123
31,35,1335305.2750594818
32,0,0.7246569570216282
32,1,0.007029040965555856
32,2,10.805110357975186
32,3,0.020300157175394986
32,4,22.949604509154096
32,5,0.017171765980238052
32,6,149.65122216559098
32,7,114.17354462941525
32,8,0.04054145464582946
32,9,0.6609424225719222
32,10,16.073978926101194
32,11,19.767146623252966
32,12,0.12837798748454995
32,13,0.017304536943964687
32,14,0.9474741098290447
32,15,0.9158138107265952
32,16,47.261387367081404
32,17,19.649093931769663
32,18,0.7538793564003874
32,19,2423.078184673223
32,20,0.7324285192117446
32,21,0.0013402116355477334
32,22,540.1967567581819
32,23,676.2087020428412
32,24,1.2293092514751383
32,25,256.7518121479227
32,26,663.581412378214
32,27,0.353136572591152
32,28,116.02223158649277
32,29,1445.5791683219152
32,30,4326564638.315884
32,31,2105762.6038389616
32,33,4645319.910845044
32,34,29779464.771496568
32,35,107096617.6481548
32,36,1820338.9998185453
32,37,1471345545.501361
32,38,654960.0394406671
32,40,75631.52321887763
32,41,8238397945.945217
32,42,790459261607.3774
33,0,35446.92087249917
33,1,14.370309534362741
33,2,574.456846066529
33,3,606.7766585252151
33,4,51197.09298278831
33,5,10.656296689883867
33,6,12785.199663200321
33,7,453.4896993805764
33,8,33207.12411813861
33,9,7803.719927262996
33,10,7121.011144495864
33,11,885.8278637002059
33,12,5.212922608966657
33,13,15.242386411009655
33,14,3036.9566684713163
33,15,2949.4464952259
33,16,177657.49562957045
33,17,1344.7121277564943
33,18,0.9473620813837605
33,19,193.4465210629315
33,20,2204.2628570129527
33,21,838.5530476990124
33,22,5969.678799200949
33,23,811721.3735705162
33,24,0.8371042086242989
33,25,5059.2878478719995
33,26,38926451.25847735
33,27,63.863776295168705
33,28,91934.77115937209
33,29,22.208915987423836
33,30,19947256.17280184
33,31,1690044.6860389994
33,32,71069561.09866576
33,34,8613.561640225653
33,35,75161168.28270103
33,38,41361634380.700134
34,0,1.0688034896360823
34,1,0.10523084568080797
34,2,445.9677358520214
34,3,0.29610930331851704
34,4,90.5285727606432
34,5,35.97179641290696
34,6,56.33724584789603
34,7,60.73799199695677
34,8,0.029937440430182913
34,9,16.79829232090378
34,10,4.02130972188204
34,11,5.2727044423568366
34,12,25.337350585389423
34,13,0.17278259788852646
34,14,32.50985760754248
34,15,20.84835724210065
34,16,92.99186184898356
34,17,5.719542902621288
34,18,10.685523546300825
34,19,0.21647224526873796
34,20,50.89457528577883
34,21,5.658283026104683
34,22,0.017148836686056785
34,23,22.612890725708922
34,24,0.6758325828994688
34,25,41.99651626292994
34,26,1202.2323586079408
34,27,55.356011474345856
34,28,0.014401027444659539
34,29,34.03575130802218
34,30,15.499569748069307
34,31,3176.176981134464
34,32,22170.16615497854
34,33,35.08992507510287
34,35,1586084.9097799717
34,36,1282501366.7990496
34,37,1133438267.181669
34,38,614485.1862614797
34,41,239613418.32448626
34,42,3564.702414374919
35,0,114386.69207732962
35,1,7722.293206915305
35,2,387.61311744300485
35,3,4353.668636545021
35,4,32096.068472591887
35,5,2332.1958138672294
35,6,106163.29426336287
35,7,9244.99313995435
35,8,695.8568541232545
35,9,5341.091899523451
35,10,95338.62394303342
35,11,26569.764033448264
35,12,27.63553397127609
35,13,2837.995356634247
35,14,103153.6680072539
35,15,4139.455038569643
35,16,14891.515002055789
35,17,63877.92705642965
35,18,174.18634584948927
35,19,97873.16846082763
35,20,69482.63321150048
35,21,48.04824850247649
35,22,2629.4275625119785
35,23,273711.3621919471
35,24,1.1815221418558712
35,25,221582.32898542748
35,26,44509.736329154955
35,27,71.32703920938647
35,28,28488.85309255596
35,29,0.009649782925311443
35,30,300855.46494539425
35,31,1512717.7801004404
35,32,5135417243.194958
35,33,3049.604546743382
35,34,19026082.87124712
35,36,146709798.7007502
35,37,99396143.69259062
35,38,146172.349761427
35,41,12196917.360993579
36,0,13645.336607961499
36,1,17849.78832462256
36,2,2493.739353863114
36,3,130.84285112536148
36,4,254.2464132764894
36,5,42.19157171634971
36,6,6542.219731260744
36,7,426.98787235942166
36,8,131.31050272317373
36,9,9.422624456235303
36,10,278446.9178426262
36,11,2103.9257658732313
36,12,28.59670821651078
36,13,83.34043511010086
36,14,1356.9875063810207
36,15,17039.84481270434
36,16,3815.59240219437
36,17,355.87983033529815
36,18,1.135826855446868
36,19,248.0865806497927
36,20,1270.6937343232962
36,21,2.9975121817426826
36,22,314.56785522186675
36,23,3768.649226543953
36,24,0.3265716601316126
36,25,250.9676135014082
36,26,2398.4382562885403
36,27,75.96563345786788
36,28,2309.6758347260197
36,29,0.562338681776132
36,30,330194.9844474806
36,31,2483.5324089574437
36,32,155826.03153045752
36,33,0.2450055481217849
36,34,1193650092.1932743
36,35,32.32698977133486
36,37,64766205329.07553
36,38,30874997.177354038
36,39,18111649005.73367
36,40,2420487.0019847997
36,41,617957459.9781789
36,44,117217223.38993864
37,0,72.64581231482249
37,1,6.8095479797618355
37,2,42.91278572722357
37,3,288.08095281983424
37,4,1.650263725515596
37,5,0.07614345160759149
37,6,49.48876163138706
37,7,6.636914370343487
37,8,2.0734553957572897
37,9,0.3445179954837121
37,10,108.2918189231329
37,11,21.650633188714643
37,12,0.11586028946502139
37,13,0.21923596083020525
37,14,3.238789068270187
37,15,5.86271569910993
37,16,2.5367074026160035
37,17,5.146578105020401
37,18,0.10669488613323498
37,19,0.18945098895863327
37,20,0.27472591658787954
37,21,0.018822650910884003
37,22,1.2238259296327398
37,23,0.7910997814560167
37,24,0.9910894294845428
37,25,14.418668009567117
37,26,216574.4190025509
37,27,0.001903150596802815
37,28,7.289338146889747
37,29,0.8003991528852294
37,30,89510.71271297142
37,31,987.8949169049781
37,32,296.66125396028326
37,33,0.10159608883584466
37,34,1859.434131946691
37,35,1465.412264327247
37,36,5792690.0074150935
37,38,1181150147.8765452
37,39,5423100.905749861
37,40,5142113802.302539
37,41,330125178.7149804
37,42,2173585.7804130367
37,44,1255886.6805035295
37,46,4788.419042771982
37,48,543537341.0153278
38,0,18.742086670831707
38,1,1.437878605231349
38,2,12604.483263923797
38,3,0.20709865427628862
38,4,293.04996673699804
38,5,53.53995506602301
38,6,1800.437391238528
38,7,48.158537235417356
38,8,0.11173371492912461
38,9,9.261493523789632
38,10,3606.1539580850526
38,11,25899.81935315841
38,12,15.04589633403944
38,13,0.13106810573906988
38,14,275466.1489447141
38,15,2.40119641925076
38,16,222.278175873297
38,17,26.228319259928664
38,18,4.988345968879875
38,19,0.3089037541791106
38,20,915.3095838824382
38,21,55.660997548791876
38,22,162.53248064855137
38,23,2.6243561330058216
38,24,0.9387195873529464
38,25,0.029515192818394632
38,26,9.23396469765819
38,27,0.3531726172857914
38,28,107.23482587755424
38,29,1.696605650135029
38,30,19.003835441747203
38,31,0.028018259976412146
38,32,55.030408273193245
38,33,4.791165808334356
38,34,1331502.3941393814
38,35,5221.722016138822
38,36,247.91490822116248
38,37,6971.857733291139
38,39,951.5653249595584
38,41,284668.60597802757
39,0,0.0020484546067248855
39,1,0.0003299371516225534
39,2,2.0357871939379004
39,3,0.00012771329932193966
39,4,0.11759924113745347
39,5,0.03974375401069125
39,6,0.3919752991739589
39,7,0.7237577704215585
39,8,0.00011317234482221285
39,9,0.05973673870683825
39,10,12.299950195519962
39,11,8.849208384311176
39,12,0.7779177720489419
39,13,0.0011250851802574718
39,14,16.251258106742178
39,15,3.6903754592168565
39,16,0.3951433839281574
39,17,0.5023850661135306
39,18,0.23684276749809757
39,19,0.000358576654912631
39,20,0.8408336943557986
39,21,0.029402989606268193
39,22,0.02385929939246228
39,23,1.7733505402959482
39,24,2.3810100194144375
39,25,3.649736386663231
39,26,0.34188211710782984
39,27,0.05841309846024219
39,28,0.0041073575076180395
39,29,6.212325861366087
39,30,0.010685387932233855
39,31,4.126203321207664
39,32,0.4457102443664027
39,33,0.29957752303585294
39,34,0.28949119439235116
39,35,685.1914854003654
39,36,252.1832824448882
39,37,36.125482674243656
39,38,298161889.9288843
39,40,15458.573800123284
39,41,565034661.2604988
39,42,1026592.8458194354
39,43,6111.474262175441
39,44,14279849.743752766
39,46,12577008.106453162
39,47,66461.08277839105
39,48,179733449.73707178
39,49,6650296.826577242
40,0,61.80712693862995
40,1,2.4447972039398502
40,2,2475.280463224785
40,3,0.917144543168206
40,4,162.90514754552697
40,5,164.42440402031906
40,6,361.91233120676276
40,7,130.48361701924222
40,8,0.48054458790649157
40,9,17.694107153305012
40,10,4.35267631535614
40,11,27.65140865596644
40,12,140.0053796391797
40,13,0.12390348110607148
40,14,43.353582504692895
40,15,17.507729087213743
40,16,1.7000181907114897
40,17,1.5230623197913742
40,18,20.529581804657045
40,19,0.4848778398965704
40,20,12.114921596436039
40,21,14.836658597005282
40,22,0.4338749044519845
40,23,1.3408917020033437
40,24,20.011615903576594
40,25,0.49151917624784014
40,26,15.077311342564665
40,27,3.738243805833835
40,28,0.010753492399731819
40,29,0.5197201463481441
40,30,7.466070728733124
40,31,46.06800335085543
40,32,205.4020676097845
40,33,25.365739191714972
40,34,0.015173331915519263
40,35,17.318189982086327
40,36,33.79198377763828
40,37,333.06922134105025
40,38,54259.18586893176
40,39,82.34050438200386
40,41,1318111.2665674873
40,42,2522639.8188189417
40,43,2482620.493265332
40,44,124322.88118204709
40,46,182673.26555926885
40,48,1110542.872612761
41,0,85223.92662919326
41,1,280393.06462388247
41,2,972.5430837820293
41,3,6848.539075243865
41,4,363.6818376187935
41,5,6377.74345439866
41,6,2062443.3752437963
41,7,6047.4202794710445
41,8,84531.22048665496
41,9,802.8647056053909
41,10,121425.98128590512
41,11,32038.49882936297
41,12,64.77479978687566
41,13,4373538.238385773
41,14,173317.4042539267
41,15,79487.03251757871
41,16,6661.858991308778
41,17,48151.16014765835
41,18,2.6316967297462863
41,19,15228.606873178638
41,20,51088.78562972145
41,21,150.18364016868483
41,22,50300.28661273065
41,23,48339.189457162494
41,24,10.365970892320448
41,25,738477.035629034
41,26,9539.95430818497
41,27,26.11854886631698
41,28,2274.8517594932346
41,29,0.009960634872599574
41,30,612521.8474173463
41,31,172673.58055372353
41,32,11658.485095972557
41,33,31.755951891557867
41,34,6783.064398100176
41,35,0.011336319799912634
41,36,98.19950650390639
41,37,48308.8075681561
41,38,34472.39340532348
41,39,3918315.815081901
41,40,18099121.890991975
41,42,19453495.376154933
41,43,33968232.9240646
41,44,275478.8257148186
41,46,7311754.897620274
42,0,6682.93497746385
42,1,1214.5913308556887
42,2,1094302.9417208002
42,3,494.34939846199194
42,4,5071.156275122786
42,5,46.19657343475495
42,6,436934.18218301603
42,7,487.81194862129513
42,8,93.17600152671825
42,9,7.420406237085567
42,10,8938.303078417593
42,11,3841.066494820127
42,12,26.43120467221076
42,13,36730.24271589727
