i,tau,E
459,2.0460775104652138e-05,4.26015
460,0.0003307272367740721,4.2647
461,2.893735603537942e-05,4.26481
462,35.37466303052197,4.26546
463,3.1368459744410254e-06,4.2701
464,1460.3325862420165,4.27112
465,63147551.73577445,4.27276
466,0.0022808459184996037,4.27566
467,0.6105064669784254,4.29526
468,0.006524736101376149,4.29928
469,761.127804121265,4.31201
470,29.732344093742824,4.31645
471,81990.64668977067,4.32497
472,14.744521760958182,4.32618
473,0.012829574411958793,4.32791
474,11690927.827891544,4.33083
475,0.05194805194805195,4.33302
476,0.029987658509742596,4.33415
477,0.0016454974346062445,4.33564
478,263804000.0674685,4.33731
479,0.01610595383113832,4.3399
480,3.008827608159949e-05,4.34067
481,0.0014656269992597754,4.34121
482,2.516616320847433e-05,4.34364
483,2.6001275377018995e-06,4.34405
484,77481742.12774093,4.3445
485,2127.832054253264,4.35066
486,0.0011357487365963256,4.35649
487,9.922916024314075,4.35954
488,0.04933155739726703,4.36634
489,0.023144073469898753,4.36826
490,1.3139867087265986,4.37737
491,56.461353255014565,4.3872
492,0.021725471232840632,4.40602
493,8.397840722762648,4.40604
494,59970.36080830355,4.40627
495,2938341.9852388585,4.40832
496,0.0012315197184199847,4.41097
497,0.019596303764392572,4.41152
498,64106102.64400329,4.41503
499,2.9531217706209674e-05,4.41631
500,2.2426703895496716e-06,4.41685
501,0.0023105986870439825,4.41911
502,27980060.842470136,4.41939
503,135.69625749721823,4.42199
504,0.008088375648378065,4.42319
505,6.28653942657053e-05,4.42392
506,524746174.9310251,4.42455
507,3088.2718030376714,4.4287
508,0.01724381484885543,4.43003
509,0.0621860288229662,4.4359
510,0.0012784960459915234,4.44046
511,0.1087840782719699,4.45199
512,0.8400944424389516,4.4521
513,38.451675703167865,4.45673
514,0.007804485235337069,4.46346
515,0.040307323955603123,4.48263
516,47845195.1512775,4.48416
517,0.00021249217043355656,4.48484
518,0.015334926486733048,4.48759
519,2.2348747447317715e-06,4.48837
520,792565.4478226758,4.49035
521,3.214129922344929e-05,4.49045
522,6.065239730529104,4.49154
523,0.003118909681784333,4.49307
524,12.621641065771373,4.49521
525,6308.106247731092,4.49891
526,5503209.087961416,4.50018
527,0.06351413106472732,4.50113
528,4293.678995424016,4.50524
529,0.014965862445642922,4.5053
530,0.0001963022567134634,4.50673
531,9.251549634563789,4.50963
532,0.010052457107844978,4.51252
533,4415460.975582955,4.51665
534,3.1580479368818137,4.51898
535,0.0018791356859107127,4.5236
536,39.26049093843827,4.52502
537,5.689413150499146,4.54297
538,0.14704114108359354,4.54583
539,9.534091426142306,4.54683
540,16706323.437074516,4.55223
541,0.0015090934786510574,4.55738
542,0.07167756971140217,4.55774
543,2.320818993632347e-06,4.55851
544,22596.82740543228,4.56006
545,0.0134506799595182,4.562
546,4.0655515320378535e-05,4.5633
547,0.0003559225512528474,4.56358
548,0.005297982874304242,4.56437
549,0.14953102318655212,4.56787
550,139242.36006881835,4.57106
551,3.903740896867196,4.57943
552,6720.996229388026,4.58029
553,0.0003508567206767494,4.58253
554,0.07482967743507483,4.5862
555,590.0395533525516,4.58993
556,18.02607055065189,4.5921
557,0.010666395973165545,4.59396
558,1811856.790839252,4.59925
559,0.11780216445456153,4.59931
560,0.004851295952485303,4.60599
561,11002939.002649663,4.60713
562,0.7943738174626711,4.61612
563,1.5768327507967317,4.61692
564,11218174.592949396,4.61903
565,2.6697463464886523e-06,4.62739
566,0.0009973349602552886,4.62792
567,36.0178836128241,4.62948
568,0.1353041213106539,4.63135
569,0.6516871017503495,4.63152
570,4.460396729282122,4.63246
571,3.3315834888350405e-05,4.63489
572,0.007654636198274437,4.63497
573,0.0131633105702597,4.63671
574,1.2048333137848481,4.64208
575,0.04436610080870605,4.64334
576,2.3306954441607334e-06,4.64976
577,36809.98910065338,4.65044
578,9440.89866341151,4.65383
579,1029023.8648193978,4.65783
580,11.906723565567312,4.65796
581,0.0003735123072673256,4.65848
582,0.134325504818089,4.66585
583,0.026058631921824105,4.67416
584,2622.981202185597,4.67933
585,6.516780710329098,4.68042
586,246703776.12594765,4.68459
587,6114338.122898196,4.68494
588,0.007524143599249716,4.68562
589,0.18890912185777609,4.69491
590,3.1709091880065076e-06,4.69495
591,0.0009603702348587736,4.69883
592,0.2474766210394501,4.70347
593,4.018876602523008,4.7037
594,0.011595430641568255,4.70496
595,2.277675749709438e-05,4.7052
596,inf,4.70624
597,0.010469096691550633,4.70647
598,1673052.1490354855,4.70703
599,28.50041471172775,4.71071
600,0.21536738767357566,4.71242
601,1.6338968351624519,4.71358
602,3310.7094561149015,4.72031
603,49.13657711135665,4.72267
604,13755.934351303533,4.72587
605,34225.46687938525,4.72846
606,0.0008859875612607397,4.73291
607,19566.833452477367,4.73469
608,0.2338655401973013,4.74424
609,0.0001615065329392574,4.74526
610,0.033777339606491714,4.74822
611,1918856951.0274532,4.74891
612,0.01917719204289298,4.75356
613,0.3856896311520767,4.75807
614,3.975125245877823e-06,4.76123
615,0.45324751846983635,4.76288
616,0.002471337111341417,4.76705
617,736.2788098899298,4.7671
618,0.4762427171753152,4.77408
619,1.7483530047965197e-05,4.77424
620,0.02021727227860888,4.77649
621,0.012395627850714918,4.77651
622,0.01891578989730834,4.77794
623,760682.5008029084,4.78321
624,52.11261556554587,4.78618
625,0.1897625907919723,4.78631
626,97.22204197969609,4.79054
627,85.58786467980048,4.79563
628,20365.026584045303,4.7964
629,13977.174966887103,4.8052
630,0.0015564609346544087,4.80556
631,0.9017152484923578,4.80899
632,29472.159761782852,4.81025
633,0.8298904707960568,4.81101
634,1859957325.7676325,4.81201
635,0.6695393227423213,4.81791
636,0.3609734969901458,4.82134
637,5.367329239353389e-06,4.8262
638,0.02012844077143381,4.82757
639,0.02988829834621271,4.83178
640,0.007229026644353723,4.83401
641,0.001110247585211502,4.83922
642,1.8985626179744177e-05,4.84199
643,0.8818083412448257,4.8432
644,0.02489282345838087,4.84503
645,7.684623069238454,4.84602
646,0.061886137141604604,4.84686
647,33.62275340288493,4.84844
648,0.022694866812784396,4.85193
649,490.7500242292948,4.85324
650,1.0979937163282065,4.85339
651,32472.035775945402,4.86544
652,564946.2667124968,4.86881
653,180.58334892354185,4.86896
654,385300779.86410934,4.87387
655,55.45084585781332,4.87665
656,0.27489746193714204,4.87757
657,4317.4247860310315,4.88058
658,1.2201073694485114,4.88312
659,44728.22005348359,4.88449
660,0.0003998980608786507,4.88691
661,7.4283272968036145e-06,4.88987
662,0.03565304197267376,4.89067
663,1.1463585695490321,4.89082
664,1.9262343373427082,4.89175
665,0.5638264030755318,4.89711
666,0.016627202505358613,4.89962
667,3.2931053445577215e-05,4.90846
668,0.06061572313868859,4.90882
669,4.793800280468444,4.90939
670,1.6410907196285247,4.91082
671,0.045938398974076006,4.9121
672,9.684292078249081,4.92303
673,0.004987531172069825,4.92344
674,250.88436739506758,4.92577
675,0.06364850870000588,4.92686
676,51088.52418503325,4.93298
677,4.417664937983724,4.93401
678,345149219.3328743,4.93449
679,0.16781223714329824,4.93601
680,511.6995765647601,4.93775
681,0.3396546268494807,4.94445
682,627.1949122250965,4.94599
683,4.811497391877286e-05,4.94788
684,38743.513697919545,4.94825
685,1.0979601392001915e-05,4.95236
686,0.09817409000631562,4.95247
687,4426747.545023374,4.95277
688,13536.648549565607,4.95463
689,61.163971213933024,4.96192
690,0.018169792169540237,4.96383
691,1.1757247648452784,4.96918
692,0.7624547506496527,4.97152
693,3.5658944522604806e-05,4.97363
694,1.989791772562692,4.97376
695,3.0127559724326614,4.97695
696,0.06235567588443971,4.97768
697,1944.6173074347503,4.98463
698,38.72366790582404,4.99302
699,2.455470629262509,4.99332
700,441956081.8278499,4.99389
701,444.27634206018945,4.99581
702,63483.723248585,4.99902
703,2.5461138375034067,4.99911
704,1189.4425082963614,5.00497
705,0.19401532690287707,5.00704
706,80.83845416124608,5.01145
707,0.014804506491776098,5.01167
708,1.62875374528966e-05,5.01335
709,6.71685296655511e-05,5.01591
710,0.0802333127972895,5.01797
711,486.92113113613215,5.02063
712,121980.97096852891,5.02454
713,0.03694459365101516,5.02666
714,727083.4970086567,5.02734
715,2.6055867950993346,5.02772
716,2.3592599955101845e-05,5.0375
717,465.5276756203156,5.03831
718,0.07849158606241566,5.03928
719,5.85871270153411,5.04158
720,0.10616112050219384,5.04179
721,1.0654479060034387,5.04455
722,320605.3028117085,5.04565
723,146.42280276582605,5.04632
724,3.174631249603546,5.05012
725,5428.292259255239,5.05181
726,2458979720.5857687,5.05205
727,20.997272267657888,5.0552
728,1.351222936085225,5.05951
729,0.07847605834443082,5.06
730,96641.9826578369,5.06355
731,26.292440724509056,5.06778
732,2.1743338523904186e-05,5.07301
733,418.5851820845542,5.08201
734,6.455789151282798e-05,5.08247
735,0.19966969129169745,5.08416
736,1.013986269283256,5.08499
737,187.9366529221303,5.08716
738,0.04904598115828104,5.08809
739,4960.140752346938,5.09571
740,0.08525149190110827,5.09627
741,26151268.149108198,5.0987
742,314875.2860929216,5.0993
743,3.2857768971382454e-05,5.10006
744,511.4612933594238,5.10186
745,7.79666302822392e-05,5.10318
746,0.3556354578384874,5.10439
747,8.518526748394915,5.10471
748,1.8767023093912274,5.10554
749,991477212.0991688,5.10899
750,531415.472608285,5.11577
751,1.2677302490217486,5.11615
752,0.09152634076453504,5.11668
753,5.898768684082954,5.11825
754,152460.2804173815,5.12659
755,1.2561468998542207,5.13135
756,3.2493054586652705e-05,5.13148
757,24.420239861034087,5.13478
758,3272.1973441256314,5.13531
759,1.0164816163152748,5.14102
760,3.439499208915182,5.14317
761,5.165993924324606e-05,5.14711
762,0.026527663536625508,5.14813
763,0.6707257619081802,5.15449
764,42.47727465805794,5.15755
765,1.0707276115821731,5.15987
766,2.4262928780127605e-05,5.16129
767,1091.2622630596811,5.16444
